file_stem,variant,altered_fields_unique,capture_pair_count,hardware_count,layer4_1_cosine,avgpool_cosine,cosine_reconvergence,layer4_1_relative_l2,avgpool_relative_l2,relative_l2_reconvergence,top_k_feature_overlap,top1_same_numeric
arabic-NF-1030,digital_2,dob|doe|face|name,3,3,0.9739301999409994,0.9926708539326986,0.01874065399169922,0.21839969356854758,0.114544744292895,0.10385494927565257,0.90625,1.0
arabic-NF-1037,digital_1,dob|doe|face|name,3,3,0.8911746939023336,0.9675542910893759,0.07637959718704224,0.46673669417699176,0.2548612058162689,0.21187548836072287,0.7708333333333334,1.0
arabic-NF-1037,digital_2,dob|doe|face|name,3,3,0.9147518475850424,0.9742873509724935,0.05953550338745117,0.4154285291830699,0.2280786782503128,0.18734985093275705,0.8125,1.0
arabic-NF-1040,digital_1,dob|doe|face|name,3,3,0.9545451800028483,0.9874633153279623,0.03291813532511393,0.3013121883074443,0.1587390055259069,0.14257318278153738,0.8541666666666666,0.3333333333333333
arabic-NF-1040,digital_2,dob|doe|face|name,3,3,0.9508414069811503,0.9890695611635844,0.03822815418243408,0.31165603299935657,0.1463802233338356,0.165275809665521,0.8958333333333334,0.3333333333333333
arabic-NF-1045,digital_1,dob|doe|face|name,3,3,0.8756558497746786,0.966331938902537,0.09067608912785848,0.5014876921971639,0.26537175973256427,0.2361159324645996,0.8125,1.0
arabic-NF-1045,digital_2,dob|doe|face|name,3,3,0.8779792984326681,0.9663249254226685,0.08834562699000041,0.4960889716943105,0.26235997180143994,0.23372899989287058,0.84375,1.0
arabic-NF-1049,digital_1,dob|doe|face|name,3,3,0.9132348299026489,0.9746445814768473,0.0614097515741984,0.4166455666224162,0.22659412026405334,0.19005144635836282,0.78125,1.0
arabic-NF-1049,digital_2,dob|doe|face|name,3,3,0.9551698366800944,0.9887723724047343,0.03360253572463989,0.3005465666453044,0.1506424049536387,0.14990416169166565,0.8541666666666666,1.0
arabic-NF-1053,digital_1,dob|doe|face|name,3,3,0.9593868454297384,0.9905773997306824,0.03119055430094401,0.28552812337875366,0.13786611457665762,0.14766200880209604,0.84375,0.6666666666666666
arabic-NF-1053,digital_2,dob|doe|face|name,3,3,0.971436599890391,0.9922050436337789,0.02076844374338786,0.23866469164689383,0.12579700350761414,0.11286768813927968,0.8541666666666666,0.6666666666666666
arabic-NF-1100,digital_1,dob|doe|face|name,3,3,0.8956653674443563,0.9682622750600179,0.07259690761566162,0.46089471379915875,0.2582208216190338,0.2026738921801249,0.7395833333333334,0.3333333333333333
arabic-NF-1100,digital_2,dob|doe|face|name,3,3,0.9013901948928833,0.9716971119244894,0.07030691703160603,0.4449954430262248,0.2388793627421061,0.20611608028411865,0.7291666666666666,1.0
arabic-NM-1029,digital_1,dob|doe|face|name,3,3,0.8795090516408285,0.9688100417455038,0.08930099010467529,0.5085524519284567,0.26962652802467346,0.23892592390378317,0.7916666666666666,0.3333333333333333
arabic-NM-1029,digital_2,dob|doe|face|name,3,3,0.9695044557253519,0.99233078956604,0.02282633384068807,0.24189947545528412,0.12367089092731476,0.11822858452796936,0.8645833333333334,0.3333333333333333
arabic-NM-1064,digital_1,dob|doe|face|name,3,3,0.8651860356330872,0.9620588223139445,0.09687278668085735,0.5232700010140737,0.2799786478281021,0.2432913531859716,0.7916666666666666,0.3333333333333333
arabic-NM-1064,digital_2,dob|doe|face|name,3,3,0.88686736424764,0.967590312163035,0.0807229479153951,0.48155393203099567,0.26005621751149494,0.22149771451950073,0.8125,0.6666666666666666
chinese-018_03,digital_1,dob|doe|face|name_en,3,3,0.9816275437672933,0.9963215788205465,0.014694035053253174,0.19102969268957773,0.08595209568738937,0.10507759700218837,0.8958333333333334,1.0
chinese-018_03,digital_2,dob|doe|face|name_en,3,3,0.9865007996559143,0.9976860284805298,0.011185228824615479,0.16474401454130808,0.06961710254351298,0.0951269119977951,0.9375,1.0
chinese-020_03,digital_1,dob|doe|face|name_en,3,3,0.9785595536231995,0.9962722261746725,0.01771267255147298,0.20627817511558533,0.085927019516627,0.12035115559895833,0.9375,1.0
chinese-020_03,digital_2,dob|doe|face|name_en,3,3,0.9815359711647034,0.9969346125920614,0.015398641427357992,0.19158847133318582,0.07920132080713908,0.11238715052604675,0.90625,1.0
chinese-039_03,digital_1,dob|doe|face|name_en,3,3,0.9836311737696329,0.9967343409856161,0.013103167215983072,0.18108022709687552,0.08244589964548747,0.09863432745138805,0.9166666666666666,1.0
chinese-039_03,digital_2,dob|doe|face|name_en,3,3,0.9790117939313253,0.9967415928840637,0.017729798952738445,0.20509697496891022,0.08197219421466191,0.1231247807542483,0.8854166666666666,1.0
chinese-064_03,digital_1,dob|doe|face|name_en,3,3,0.9791126648585001,0.996184766292572,0.017072101434071858,0.20415760080019632,0.08730467408895493,0.11685292671124141,0.9166666666666666,1.0
chinese-064_03,digital_2,dob|doe|face|name_en,3,3,0.9809792836507162,0.9961508909861246,0.01517160733540853,0.19450543324152628,0.08840843290090561,0.10609700034062068,0.8958333333333334,1.0
chinese-081_03,digital_1,dob|doe|face|name_en,3,3,0.9801943699518839,0.9964597622553507,0.016265392303466797,0.19920424123605093,0.08553189287583034,0.1136723483602206,0.8958333333333334,1.0
chinese-081_03,digital_2,dob|doe|face|name_en,3,3,0.9752902189890543,0.9959328770637512,0.020642658074696858,0.22164747615655264,0.09005910903215408,0.13158836712439856,0.8958333333333334,1.0
chinese-096_03,digital_1,dob|doe|face|name_en,3,3,0.9309874971707662,0.9829561710357666,0.051968673865000405,0.374739150206248,0.18822842836380005,0.1865107218424479,0.8229166666666666,0.6666666666666666
chinese-096_03,digital_2,dob|doe|face|name_en,3,3,0.9398725032806396,0.985022226969401,0.04514972368876139,0.34794436891873676,0.17439377307891846,0.17355059583981833,0.8125,0.6666666666666666
chinese-099_03,digital_1,dob|doe|face|name_en,3,3,0.9593788584073385,0.9919338226318359,0.032554964224497475,0.28576483329137164,0.12755641837914786,0.15820841491222382,0.8854166666666666,1.0
chinese-099_03,digital_2,dob|doe|face|name_en,3,3,0.9551437894503275,0.9914259910583496,0.036282201608022056,0.29970841606458026,0.1309632807970047,0.1687451352675756,0.84375,1.0
chinese-102_03,digital_1,dob|doe|face|name_en,3,3,0.9736950000127157,0.9946764906247457,0.02098149061203003,0.23000595966974893,0.10418219864368439,0.12582376102606455,0.8854166666666666,0.6666666666666666
